name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
richmond,2021-03-26,84.6,66.4,74.2,82.1,66.4,73.6,53.5,56.2,0.003,100,4.17,rain,0,0,35.9,23.2,230.3,1012.9,58.1,9.9,235.5,20.5,8,,2021-03-26T07:03:42,2021-03-26T19:27:26,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-03-27,73.5,48.9,60.6,73.5,48.9,60.6,47.2,64.2,0.054,100,8.33,rain,0,0,21.9,12.2,136.3,1020.7,31.3,9.9,206.5,17.9,8,,2021-03-27T07:02:12,2021-03-27T19:28:21,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-03-28,76.8,55.1,64,76.8,55.1,64,56,77.5,0.131,100,20.83,rain,0,0,39,22.3,230.9,1009.3,83,8.9,79.3,6.8,4,,2021-03-28T07:00:41,2021-03-28T19:29:15,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KRIC,KFCI,F2053,72401493714,72401013740,F0267,72049800153,KW96,KOFP,72308493775"
richmond,2021-03-29,62.8,45.2,52.9,62.8,40.8,51.5,28.6,40.7,0,0,0,,0,0,38.5,26.4,302.1,1021.2,5.3,9.9,270.4,23.3,9,,2021-03-29T06:59:11,2021-03-29T19:30:09,0.53,Clear,Clear conditions throughout the day.,clear-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-03-30,71.1,39.5,55.8,71.1,39.2,55.5,41.3,61.8,0,0,0,,0,0,26.6,17.1,168,1026.4,13.2,9.9,268.9,23.2,9,,2021-03-30T06:57:41,2021-03-30T19:31:04,0.57,Clear,Clear conditions throughout the day.,clear-day,"C0630,KRIC,KFCI,F2053,72401493714,72401013740,72049800153,KW96,KOFP,72308493775"
richmond,2021-03-31,72.6,58.9,62.6,72.6,58.9,62.6,57.4,83.4,0.699,100,29.17,rain,0,0,32.4,14.2,184.7,1017.8,88.5,8.6,55.2,4.7,3,,2021-03-31T06:56:11,2021-03-31T19:31:58,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KRIC,KFCI,F2053,72401493714,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2021-04-01,59.5,39.4,47.2,59.5,30.8,41.9,35.6,67.2,0.206,100,29.17,rain,0,0,34,21,336.1,1016.3,92.1,8.6,128.2,10.9,5,,2021-04-01T06:54:41,2021-04-01T19:32:52,0.64,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-04-02,46.7,30.5,38.2,40.6,20.7,30.6,14.8,39.7,0,0,0,,0,0,30.7,21,325.5,1026.4,27.4,9.9,283.6,24.5,9,,2021-04-02T06:53:12,2021-04-02T19:33:46,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401013740,KW96,KOFP,72308493775"
richmond,2021-04-03,55.4,29,42.4,55.4,25,40,19.2,42.7,0,0,0,,0,0,18.3,10.8,321.6,1029.6,6.7,9.9,281.5,24.4,9,,2021-04-03T06:51:43,2021-04-03T19:34:40,0.71,Clear,Clear conditions throughout the day.,clear-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-04-04,75.5,37.4,56.1,75.5,37.1,55.4,30.2,41,0,0,0,,0,0,29.4,18.6,282.1,1020.6,15.6,9.9,257.1,22.1,9,,2021-04-04T06:50:14,2021-04-04T19:35:35,0.75,Clear,Clear conditions throughout the day.,clear-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-04-05,74.2,46.9,59.7,74.2,45.7,59.3,32.8,39.5,0,0,0,,0,0,18.3,9.6,322.4,1018.6,19.9,9.9,268.8,23.2,9,,2021-04-05T06:48:46,2021-04-05T19:36:29,0.78,Clear,Clear conditions throughout the day.,clear-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,K7W4,KOFP,72308493775"
richmond,2021-04-06,79.9,48.3,63.3,79.9,47,63.2,40.9,47.1,0,0,0,,0,0,,9,53.1,1015.3,22.8,9.9,262.4,22.7,8,,2021-04-06T06:47:18,2021-04-06T19:37:23,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-04-07,82.7,46.3,65,80.9,46.3,64.7,45.2,51.9,0,0,0,,0,0,,9.1,79.8,1014.6,25,9.9,250,21.7,8,,2021-04-07T06:45:50,2021-04-07T19:38:17,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-04-08,73.1,54.6,62.5,73.1,54.6,62.5,47.3,59,0,0,0,,0,0,23.1,17.7,101.5,1016.4,55.1,9.9,251.3,21.7,8,,2021-04-08T06:44:23,2021-04-08T19:39:11,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-04-09,75.8,55.2,63.3,75.8,55.2,63.3,56.1,78.6,0.124,100,29.17,rain,0,0,31.6,14.6,80.4,1016.9,90.4,9.7,187.1,16,8,,2021-04-09T06:42:56,2021-04-09T19:40:06,0.91,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-04-10,76.1,54.4,65.5,76.1,54.4,65.5,56.9,76.2,0.012,100,4.17,rain,0,0,,10.1,151.3,1013,70.2,8.1,202.2,17.4,9,,2021-04-10T06:41:30,2021-04-10T19:41:00,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,K7W4,KOFP,72308493775,72028503734"
richmond,2021-04-11,78.3,58.4,69,78.3,58.4,69,56.2,67.1,0.089,100,16.67,rain,0,0,37.5,21.5,206.6,1000.7,66.1,9.8,243,21.1,8,,2021-04-11T06:40:04,2021-04-11T19:41:54,0,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"KPTB,KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-04-12,70.5,52.8,62.4,70.5,52.8,62.4,50.1,66,0.025,100,12.5,rain,0,0,21,9.4,18.5,1005.4,62.1,9.8,133.2,11.5,6,,2021-04-12T06:38:39,2021-04-12T19:42:48,0.02,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-04-13,69,51.4,58.7,69,51.4,58.7,48.9,72.3,0.002,100,4.17,rain,0,0,19.7,11.4,35.6,1017.2,78.5,9.7,221.3,19.3,8,,2021-04-13T06:37:14,2021-04-13T19:43:43,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-04-14,70.8,46.9,59,70.8,45.9,58.9,51.2,77.2,0.07,100,12.5,rain,0,0,19.7,9.2,127.4,1017.2,60.7,9.7,149,12.8,6,,2021-04-14T06:35:50,2021-04-14T19:44:37,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-04-15,68.6,52.7,58.3,68.6,52.7,58.3,47.2,71.2,0.141,100,33.33,rain,0,0,25,17.6,320,1008.5,87.7,8.7,156.6,13.4,9,,2021-04-15T06:34:27,2021-04-15T19:45:32,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-04-16,66.4,37.8,53.7,66.4,35.1,52.8,32.3,46.4,0,0,0,,0,0,23.2,15.8,281,1009.7,27,9.9,303,26.3,10,,2021-04-16T06:33:04,2021-04-16T19:46:26,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-04-17,65.8,38.1,54.1,65.8,38.1,54.1,37.6,57.4,0,0,0,,0,0,19.7,9.7,298.7,1010.7,49.4,9.9,246,21.5,8,,2021-04-17T06:31:43,2021-04-17T19:47:21,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-04-18,67.3,45.5,57.5,67.3,43.6,57.4,43.5,62.5,0,0,0,,0,0,,8.1,53.8,1012,63.5,9.8,207.9,17.9,8,,2021-04-18T06:30:21,2021-04-18T19:48:15,0.22,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-04-19,59.1,46.8,52.5,59.1,46.8,52.5,47.6,83.9,0.195,100,37.5,rain,0,0,19.7,11.7,9.8,1012.3,62.9,9.3,111.8,9.6,5,,2021-04-19T06:29:01,2021-04-19T19:49:10,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-04-20,75.4,43.4,59.3,75.4,43.4,59.2,42.8,61.3,0,0,0,,0,0,25.1,14.8,194.4,1015.1,23.7,9,291.4,25.3,9,,2021-04-20T06:27:41,2021-04-20T19:50:04,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-04-21,74.1,44.7,59.4,74.1,38.9,58.7,39.6,49.9,0.019,100,8.33,rain,0,0,35.3,24.5,263.8,1009.3,24.4,9.9,239.4,20.7,9,,2021-04-21T06:26:23,2021-04-21T19:50:59,0.32,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-04-22,55.4,35,46,55.4,29.2,42.6,22.8,42,0,0,0,,0,0,30.7,17.7,292.9,1017.9,33.5,9.9,272.1,23.4,9,,2021-04-22T06:25:05,2021-04-22T19:51:54,0.35,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-04-23,63.7,34.9,50.5,63.7,34.4,49.7,27.6,44.8,0,0,0,,0,0,,11.5,264.3,1021,23.7,9.9,266,23.1,9,,2021-04-23T06:23:48,2021-04-23T19:52:48,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-04-24,63.8,37.4,51.4,63.8,34.6,51.3,40.4,69.6,0.333,100,29.17,rain,0,0,20.8,12.3,131.6,1016.7,58.2,8.8,122.2,10.4,4,,2021-04-24T06:22:31,2021-04-24T19:53:43,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-04-25,67.8,50.3,56.9,67.8,50.3,56.9,47.5,74.1,0.159,100,20.83,rain,0,0,26.8,15.9,331.2,1009.1,78.3,9.4,146.4,12.7,7,,2021-04-25T06:21:16,2021-04-25T19:54:38,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-04-26,71.9,45.8,57.5,71.9,43.6,56.9,38.2,54.3,0,0,0,,0,0,16.1,9.3,352.4,1019.1,20.3,9.8,310,26.8,9,,2021-04-26T06:20:02,2021-04-26T19:55:32,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,K7W4,KOFP,72308493775"
richmond,2021-04-27,85.1,49.8,68.2,83.1,48.3,67.7,48.6,53.3,0,0,0,,0,0,27.7,16.6,211.7,1017.7,37.4,9.9,299.1,25.9,9,,2021-04-27T06:18:49,2021-04-27T19:56:27,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-04-28,87.7,62.5,75.4,85.9,62.5,75.1,55.2,51.2,0,0,0,,0,0,28,16.7,221.1,1014.4,50.2,9.9,271.4,23.4,9,,2021-04-28T06:17:37,2021-04-28T19:57:22,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-04-29,85.8,70,77.6,87,70,77.8,60.4,56.2,0.017,100,8.33,rain,0,0,32.7,22.3,221.1,1008.6,65.6,9.5,226.6,19.4,9,,2021-04-29T06:16:25,2021-04-29T19:58:16,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KRIC,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-04-30,77.8,56.8,70.4,77.8,56.8,70.4,44.4,42.7,0.003,100,4.17,rain,0,0,36.7,21.9,294.4,1007.2,54.8,9.9,310.3,27,9,,2021-04-30T06:15:15,2021-04-30T19:59:11,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KRIC,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-05-01,70.5,44.5,57.8,70.5,42,57.6,28.1,34.8,0,0,0,,0,0,23,14.3,307.5,1016.9,5.4,9.9,328.4,28.3,10,,2021-05-01T06:14:07,2021-05-01T20:00:05,0.65,Clear,Clear conditions throughout the day.,clear-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-05-02,84.7,51.9,68.1,82.1,51.9,67.7,42.6,40.9,0,0,0,,0,0,25.7,17.5,212.8,1013.2,44.8,9.9,281.3,24.2,9,,2021-05-02T06:12:59,2021-05-02T20:00:59,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-05-03,78.9,66.8,71.2,78.9,66.8,71.2,62.2,74,0.19,100,20.83,rain,0,0,31.1,20.5,204.6,1010.3,82.4,9.5,118.1,10.3,6,,2021-05-03T06:11:52,2021-05-03T20:01:54,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-05-04,89.4,65.7,75.2,91.9,65.7,75.9,65.1,73.4,0.326,100,8.33,rain,0,0,40.3,15.6,224.1,1008.3,47,9.6,270.4,23.3,10,,2021-05-04T06:10:47,2021-05-04T20:02:48,0.76,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-05-05,84.6,62.5,73.2,84.5,62.5,73.2,59.9,66,0.019,100,12.5,rain,0,0,29,19.5,261.7,1007.6,69.3,9.8,272.7,23.4,9,,2021-05-05T06:09:43,2021-05-05T20:03:42,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-05-06,66.6,49,58.2,66.6,46.3,58,39.1,50.6,0,0,0,,0,0,23.1,13.7,354.8,1016.5,29.4,9.9,327.8,28.3,10,,2021-05-06T06:08:40,2021-05-06T20:04:36,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-05-07,64.7,43.4,53.2,64.7,43.4,53.2,45.9,78.4,0.096,100,25,rain,0,0,28.9,13.9,261.4,1012.8,55.1,9.7,129.8,11.2,5,,2021-05-07T06:07:38,2021-05-07T20:05:29,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KRIC,KFCI,F2053,72401493714,72401013740,72049800153,KW96,KOFP,72308493775"
richmond,2021-05-08,68.8,41.8,55.6,68.8,41.8,55.2,38.6,60,0,0,0,,0,0,24.5,16.5,291.7,1014.5,37.2,9.5,300.8,26.1,9,,2021-05-08T06:06:38,2021-05-08T20:06:23,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KPTB,KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-05-09,76.9,43,61.3,76.9,43,61.3,44.6,57.5,0,0,0,,0,0,28,20.9,183.1,1016.3,63.2,9.9,253.9,21.9,9,,2021-05-09T06:05:39,2021-05-09T20:07:16,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-05-10,73.1,51.8,62.8,73.1,51.8,62.8,51,66.5,0.067,100,16.67,rain,0,0,24.2,13.8,328.3,1013.1,69,9.7,137.6,12.1,6,,2021-05-10T06:04:41,2021-05-10T20:08:09,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-05-11,71.6,46.2,59.4,71.6,45.3,59.2,41.7,57,0,0,0,,0,0,17.2,10.1,307.9,1019.5,58.1,9.9,282.8,24.5,10,,2021-05-11T06:03:45,2021-05-11T20:09:02,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401493714,72401013740,72049800153,KW96,KOFP,72308493775"
richmond,2021-05-12,62.1,46,55.1,62.1,46,55.1,34.3,46.8,0,0,0,,0,0,23,13,1.3,1024.3,76.4,9.9,139.5,12.2,6,,2021-05-12T06:02:50,2021-05-12T20:09:54,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-05-13,69.9,42.6,57,69.9,40.7,56.7,36.4,53,0,0,0,,0,0,,12.5,9.3,1024.2,20.8,9.9,316.1,27.2,10,,2021-05-13T06:01:57,2021-05-13T20:10:46,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72050100155,KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775,72028503734"
richmond,2021-05-14,70.7,41.2,58,70.7,41.2,58,38,53,0,0,0,,0,0,17.2,9,25.1,1024.6,35.4,9.9,237.5,20.5,8,,2021-05-14T06:01:05,2021-05-14T20:11:38,0.1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-05-15,78.3,43.9,61.2,78.3,43.9,61.2,38.8,51.4,0,0,0,,0,0,,9.3,34.2,1024.2,25.8,9.9,290.4,25.1,10,,2021-05-15T06:00:15,2021-05-15T20:12:30,0.13,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-05-16,72.6,45.1,59.9,72.6,45.1,59.9,43.9,58.9,0,0,0,,0,0,,8.4,113.7,1024.8,62.7,9.9,167.5,14.6,7,,2021-05-16T05:59:26,2021-05-16T20:13:21,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KPTB,KFCI,KRIC,F2053,72401493714,72401013740,72049800153,KW96,KOFP,72308493775"
richmond,2021-05-17,75.5,49.5,63.8,75.5,49,63.8,48.7,61.3,0,0,0,,0,0,,9.9,82.1,1025.7,61.6,9.8,273.9,23.6,10,,2021-05-17T05:58:39,2021-05-17T20:14:11,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-05-18,79.2,47.8,64.3,79.2,47.8,64.3,46.6,57.9,0,0,0,,0,0,,8.3,71.7,1027.8,38.3,9.9,324.5,28,10,,2021-05-18T05:57:53,2021-05-18T20:15:01,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-05-19,83.9,50.9,68.8,81.6,50.9,68.3,48.8,53.5,0,0,0,,0,0,,7.3,211,1028,17.2,9.9,328.2,28.3,10,,2021-05-19T05:57:09,2021-05-19T20:15:51,0.25,Clear,Clear conditions throughout the day.,clear-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-05-20,88.9,54.2,71.3,86.2,54.2,70.6,50,51.9,0,0,0,,0,0,19.7,14.7,70.9,1029.4,33,9.9,284.5,24.6,9,,2021-05-20T05:56:27,2021-05-20T20:16:40,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-05-21,81.5,51.9,67.4,80.3,51.9,67.3,48.3,54.6,0,0,0,,0,0,17.2,9.2,63.9,1032.5,10.3,9.9,328.2,28.4,10,,2021-05-21T05:55:46,2021-05-21T20:17:28,0.34,Clear,Clear conditions throughout the day.,clear-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-05-22,89.4,54.5,72.7,86.8,54.5,72,52.1,52.3,0,0,0,,0,0,,9.2,259.4,1026.1,50.2,9.9,254.8,22,9,,2021-05-22T05:55:06,2021-05-22T20:18:16,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-05-23,90.8,70.1,80,90.2,70.1,79.8,60,52.6,0,0,0,,0,0,20,13.8,294.1,1018.5,55.7,9.9,261.9,22.5,9,,2021-05-23T05:54:29,2021-05-23T20:19:03,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401493714,72401013740,72049800153,KW96,KOFP,72308493775"
richmond,2021-05-24,78,61.9,72,78,61.9,72,59.4,64.8,0.002,100,8.33,rain,0,0,21.9,15.2,86.9,1021.6,71,9.9,203.9,17.6,6,,2021-05-24T05:53:53,2021-05-24T20:19:50,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-05-25,80.9,61.7,69.1,82.9,61.7,69.3,58.6,69.4,0,0,0,,0,0,,9.5,122.8,1024.3,78.3,9.9,236,20.5,9,,2021-05-25T05:53:19,2021-05-25T20:20:35,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401493714,72401013740,72049800153,KW96,KOFP,72308493775"
richmond,2021-05-26,93.8,69,80.5,95.2,69,81.6,66.3,66.3,0,0,0,,0,0,27.7,14.6,211.7,1018,47.8,8.9,296.3,25.3,9,,2021-05-26T05:52:46,2021-05-26T20:21:20,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,C7979,72308493775"
richmond,2021-05-27,89.6,69,80,87.3,69,79.2,59.1,52.8,0,0,0,,0,0,18.3,10.2,321.1,1015.8,43.4,9.9,335.6,28.9,10,,2021-05-27T05:52:15,2021-05-27T20:22:05,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-05-28,92.3,66.1,76.5,92.6,66.1,76.8,64.7,70.7,0.178,100,20.83,rain,0,0,35.3,15.1,189.6,1010.8,74.6,9.5,236.7,20.6,8,,2021-05-28T05:51:46,2021-05-28T20:22:48,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-05-29,70.1,53.5,61.3,70.1,53.5,61.3,60,95.2,0.959,100,79.17,rain,0,0,26.4,15.5,15.7,1011,99.1,7.5,55.8,4.9,2,,2021-05-29T05:51:19,2021-05-29T20:23:30,0.61,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KRIC,KFCI,F2053,72401013740,KW96,KOFP,72308493775"
richmond,2021-05-30,58.8,50.8,53.9,58.8,50.8,53.9,50,87.3,0.604,100,79.17,rain,0,0,17.2,12.8,0.7,1020.2,96.4,8.4,97.7,8.5,4,,2021-05-30T05:50:53,2021-05-30T20:24:12,0.64,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KRIC,KFCI,F2053,72401013740,KW96,KOFP,72308493775"
richmond,2021-05-31,74.3,48.9,62.3,74.3,48.9,62.3,49.8,66.9,0.058,100,91.67,rain,0,0,,9,310.2,1026,46.5,9.8,302.8,26,8,,2021-05-31T05:50:29,2021-05-31T20:24:53,0.67,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain throughout the day.,rain,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-06-01,77.7,53.7,66.2,77.7,53.7,66.2,56.2,73.1,0.015,100,62.5,rain,0,0,,8.3,153,1025.2,47.7,9.8,262.4,22.5,9,,2021-06-01T05:50:07,2021-06-01T20:25:32,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KRIC,KFCI,F2053,72401013740,KW96,KOFP,72308493775"
richmond,2021-06-02,81.2,59.7,69.7,81.7,59.7,69.7,60.4,74.5,0.046,100,25,rain,0,0,,12,136.6,1022.4,74.7,9.9,196.9,17,7,,2021-06-02T05:49:47,2021-06-02T20:26:11,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KRIC,KFCI,F2053,72401493714,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2021-06-03,80.9,67,72.8,84.1,67,73,68.8,88.1,0.023,100,12.5,rain,0,0,26.8,16.2,184.7,1017.6,94.9,9.7,165,14.2,5,,2021-06-03T05:49:29,2021-06-03T20:26:49,0.77,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KRIC,KFCI,F2053,72401493714,72401013740,72049800153,KW96,KOFP,72308493775"
richmond,2021-06-04,83.4,69.9,73.6,85.3,69.9,73.8,69,87.1,0.361,100,29.17,rain,0,0,10.3,10.9,209.6,1015.2,70.5,9.3,201.2,17.2,9,,2021-06-04T05:49:12,2021-06-04T20:27:25,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
